File,Function,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD
F:\papter datasets\Development\stats\7zip\File Manager\Agent.cpp,CAgent::ReadItems(),5,5,4,3,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\Agent.cpp,CAgent::BindToRootFolder(IFolderFolder **resultFolder),9,9,7,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\Agent.cpp,"CAgent::Extract( NExtract::NPathMode::EEnum pathMode, NExtract::NOverwriteMode::EEnum overwriteMode, const wchar_t *path, Int32 testMode, IFolderArchiveExtractCallback *extractCallback2)",13,13,6,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\Agent.cpp,CAgent::GetNumberOfProperties(UInt32 *numProps),4,4,2,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\Agent.cpp,"CAgent::GetPropertyInfo(UInt32 index, BSTR *name, PROPID *propID, VARTYPE *varType)",7,7,4,2,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\Agent.cpp,CAgent::GetArcNumLevels(UInt32 *numLevels),3,3,3,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\Agent.cpp,"CAgent::GetArcProp(UInt32 level, PROPID propID, PROPVARIANT *value)",13,13,9,2,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\Agent.cpp,"CAgent::GetArcNumProps(UInt32 level, UInt32 *numProps)",2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\Agent.cpp,"CAgent::GetArcPropInfo(UInt32 level, UInt32 index, BSTR *name, PROPID *propID, VARTYPE *varType)",2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\Agent.cpp,"CAgent::GetArcProp2(UInt32 level, PROPID propID, PROPVARIANT *value)",2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\Agent.cpp,"CAgent::GetArcNumProps2(UInt32 level, UInt32 *numProps)",2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\Agent.cpp,"CAgent::GetArcPropInfo2(UInt32 level, UInt32 index, BSTR *name, PROPID *propID, VARTYPE *varType)",2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\AgentOut.cpp,CAgent::SetFolder(IFolderFolder *folder),17,15,12,3,2,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\AgentOut.cpp,"CAgent::SetFiles(const wchar_t *folderPrefix, const wchar_t **names, UInt32 numNames)",7,7,6,2,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\AgentOut.cpp,"EnumerateArchiveItems(CAgent *agent, const CProxyFolder &item, const UString &prefix, CObjectVector<CArcItem> &arcItems)",32,32,26,4,0,2,0,4
F:\papter datasets\Development\stats\7zip\File Manager\AgentOut.cpp,CAgUpCallbackImp::ShowDeleteFile(int arcIndex),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\AgentOut.cpp,"CAgent::DoOperation( CCodecs *codecs, int formatIndex, ISequentialOutStream *outArchiveStream, const Byte *stateActions, const wchar_t *sfxModule, IFolderArchiveUpdateCallback *updateCallback100)",138,119,77,25,18,0,1,5
F:\papter datasets\Development\stats\7zip\File Manager\AgentOut.cpp,"CAgent::DoOperation2(ISequentialOutStream *outArchiveStream, const Byte *stateActions, const wchar_t *sfxModule, IFolderArchiveUpdateCallback *updateCallback100)",2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\AgentOut.cpp,"CAgent::CommonUpdate(ISequentialOutStream *outArchiveStream, int numUpdateItems, IArchiveUpdateCallback *updateCallback)",6,6,5,3,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\AgentOut.cpp,"CAgent::DeleteItems(ISequentialOutStream *outArchiveStream, const UInt32 *indices, UInt32 numItems, IFolderArchiveUpdateCallback *updateCallback100)",32,31,25,6,1,1,0,7
F:\papter datasets\Development\stats\7zip\File Manager\AgentOut.cpp,"CAgent::CreateFolder(ISequentialOutStream *outArchiveStream, const wchar_t *folderName, IFolderArchiveUpdateCallback *updateCallback100)",46,38,35,4,8,1,0,2
F:\papter datasets\Development\stats\7zip\File Manager\AgentOut.cpp,"CAgent::RenameItem(ISequentialOutStream *outArchiveStream, const UInt32 *indices, UInt32 numItems, const wchar_t *newItemName, IFolderArchiveUpdateCallback *updateCallback100)",56,49,41,10,7,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\AgentOut.cpp,"CAgent::UpdateOneFile(ISequentialOutStream *outArchiveStream, const UInt32 *indices, UInt32 numItems, const wchar_t *diskFilePath, IFolderArchiveUpdateCallback *updateCallback100)",52,49,40,9,3,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\AgentOut.cpp,"CAgent::SetProperties(const wchar_t **names, const PROPVARIANT *values, Int32 numProperties)",9,9,7,2,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\AgentProxy.cpp,"CProxyFolder::FindDirSubItemIndex(const UString &name, int &insertPos) const",18,18,11,6,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\AgentProxy.cpp,CProxyFolder::FindDirSubItemIndex(const UString &name) const,3,3,3,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\AgentProxy.cpp,"CProxyFolder::AddFileSubItem(UInt32 index, const UString &name)",4,4,4,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\AgentProxy.cpp,"CProxyFolder::AddDirSubItem(UInt32 index, bool leaf, const UString &name)",20,20,16,4,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\AgentProxy.cpp,CProxyFolder::Clear(),3,3,3,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\AgentProxy.cpp,CProxyFolder::GetPathParts(UStringVector &pathParts) const,8,8,6,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\AgentProxy.cpp,CProxyFolder::GetFullPathPrefix() const,9,9,7,2,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\AgentProxy.cpp,CProxyFolder::AddRealIndices(CUIntVector &realIndices) const,8,8,5,3,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\AgentProxy.cpp,"CProxyFolder::GetRealIndices(const UInt32 *indices, UInt32 numItems, CUIntVector &realIndices) const",12,12,8,2,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\AgentProxy.cpp,"GetSize(IInArchive *archive, UInt32 index, PROPID propID)",6,6,4,4,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\AgentProxy.cpp,CProxyFolder::CalculateSizes(IInArchive *archive),32,32,24,4,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\AgentProxy.cpp,"CProxyArchive::Load(const CArc &arc, IProgress *progress)",62,60,42,10,2,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\App.cpp,CPanelCallbackImp::OnTab(),4,4,3,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\App.cpp,CPanelCallbackImp::SetFocusToPath(int index),7,7,6,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\App.cpp,"CPanelCallbackImp::OnCopy(bool move, bool copyToSame)",1,1,1,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\App.cpp,CPanelCallbackImp::OnSetSameFolder(),1,1,1,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\App.cpp,CPanelCallbackImp::OnSetSubFolder(),1,1,1,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\App.cpp,CPanelCallbackImp::PanelWasFocused(),1,1,1,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\App.cpp,CPanelCallbackImp::DragBegin(),1,1,1,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\App.cpp,CPanelCallbackImp::DragEnd(),1,1,1,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\App.cpp,CPanelCallbackImp::RefreshTitle(bool always),1,1,1,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\App.cpp,CApp::SetListSettings(),36,28,20,5,4,0,4,6
F:\papter datasets\Development\stats\7zip\File Manager\App.cpp,CApp::SetShowSystemMenu(),2,2,2,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\App.cpp,"CApp::CreateOnePanel(int panelIndex, const UString &mainPath, const UString &arcFormat, bool &archiveIsOpened, bool &encrypted)",17,17,11,5,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\App.cpp,"CreateToolbar(HWND parent, NWindows::NControl::CImageList &imageList, NWindows::NControl::CToolBar &toolBar, bool largeButtons)",24,18,5,0,2,0,4,12
F:\papter datasets\Development\stats\7zip\File Manager\App.cpp,"SetButtonText(int commandID, CButtonInfo *buttons, int numButtons, UString &s)",11,11,7,4,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\App.cpp,"SetButtonText(int commandID, UString &s)",6,6,3,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\App.cpp,"AddButton( NControl::CImageList &imageList, NControl::CToolBar &toolBar, CButtonInfo &butInfo, bool showText, bool large)",28,26,17,2,2,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\App.cpp,CApp::ReloadToolbars(),18,15,9,5,3,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\App.cpp,CApp::SaveToolbarChanges(),4,4,4,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\App.cpp,"CApp::Create(HWND hwnd, const UString &mainPath, const UString &arcFormat, int xSizes[2], bool &archiveIsOpened, bool &encrypted)",50,46,32,8,4,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\App.cpp,CApp::SwitchOnOffOnePanel(),17,17,13,2,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\App.cpp,CApp::Save(),16,16,12,2,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\App.cpp,CApp::Release(),4,3,2,1,0,0,1,8
F:\papter datasets\Development\stats\7zip\File Manager\App.cpp,ReducePathToRealFileSystemPath(UString &path),25,25,14,9,0,1,0,3
F:\papter datasets\Development\stats\7zip\File Manager\App.cpp,CheckFolderPath(const UString &path),4,4,4,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\App.cpp,IsPathAbsolute(const UString &path),8,8,4,5,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\App.cpp,AddSizeValue(UInt64 size),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\App.cpp,"AddValuePair1(UINT resourceID, UInt32 langID, UInt64 size, UString &s)",5,5,5,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\App.cpp,"AddValuePair2(UINT resourceID, UInt32 langID, UInt64 num, UInt64 size, UString &s)",14,13,10,2,1,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\App.cpp,"AddPropValueToSum(IFolderFolder *folder, int index, PROPID propID, UInt64 &sum)",14,14,8,3,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\App.cpp,CPanel::GetItemsInfoString(const CRecordVector<UInt32> &indices),41,38,27,7,3,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\App.cpp,"CApp::OnCopy(bool move, bool copyToSame, int srcPanelIndex)",209,177,113,30,23,0,9,18
F:\papter datasets\Development\stats\7zip\File Manager\App.cpp,CApp::OnSetSameFolder(int srcPanelIndex),6,6,5,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\App.cpp,CApp::OnSetSubFolder(int srcPanelIndex),29,25,16,6,3,0,1,5
F:\papter datasets\Development\stats\7zip\File Manager\App.cpp,"CApp::OnNotify(int , LPNMHDR pnmh)",24,24,17,2,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\App.cpp,CApp::RefreshTitle(bool always),8,8,6,2,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\App.cpp,"CApp::RefreshTitle(int panelIndex, bool always)",4,4,3,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\ArchiveExtractCallback.cpp,"CArchiveExtractCallback::Init( const NWildcard::CCensorNode *wildcardCensor, const CArc *arc, IFolderArchiveExtractCallback *extractCallback2, bool stdOutMode, bool testMode, bool crcMode, const FString &directoryPath, const UStringVector &removePathParts, UInt64 packSize)",21,16,16,0,5,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\ArchiveExtractCallback.cpp,CArchiveExtractCallback::SetTotal(UInt64 size),7,7,4,3,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\ArchiveExtractCallback.cpp,"NormalizeVals(UInt64 &v1, UInt64 &v2)",7,7,5,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\ArchiveExtractCallback.cpp,"MyMultDiv64(UInt64 unpCur, UInt64 unpTotal, UInt64 packTotal)",6,6,5,2,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\ArchiveExtractCallback.cpp,CArchiveExtractCallback::SetCompleted(const UInt64 *completeValue),15,14,7,6,1,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\ArchiveExtractCallback.cpp,"CArchiveExtractCallback::SetRatioInfo(const UInt64 *inSize, const UInt64 *outSize)",4,4,2,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\ArchiveExtractCallback.cpp,"CArchiveExtractCallback::CreateComplexDirectory(const UStringVector &dirPathParts, FString &fullPath)",9,9,6,2,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\ArchiveExtractCallback.cpp,"CArchiveExtractCallback::GetTime(int index, PROPID propID, FILETIME &filetime, bool &filetimeIsDefined)",12,12,9,3,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\ArchiveExtractCallback.cpp,CArchiveExtractCallback::GetUnpackSize(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\ArchiveExtractCallback.cpp,"CArchiveExtractCallback::SendMessageError(const char *message, const FString &path)",2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\ArchiveExtractCallback.cpp,"CArchiveExtractCallback::GetStream(UInt32 index, ISequentialOutStream **outStream, Int32 askExtractMode)",241,219,128,58,20,0,2,8
F:\papter datasets\Development\stats\7zip\File Manager\ArchiveExtractCallback.cpp,CArchiveExtractCallback::PrepareOperation(Int32 askExtractMode),15,15,8,4,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\ArchiveExtractCallback.cpp,CArchiveExtractCallback::SetOperationResult(Int32 operationResult),45,44,23,10,1,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\ArchiveExtractCallback.cpp,CArchiveExtractCallback::CryptoGetTextPassword(BSTR *password),9,9,4,2,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\ArchiveFolder.cpp,"CAgentFolder::CopyTo(const UInt32 *indices, UInt32 numItems, const wchar_t *path, IFolderOperationsExtractCallback *callback)",13,13,7,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\ArchiveFolder.cpp,"CAgentFolder::MoveTo(const UInt32 * , UInt32 , const wchar_t * , IFolderOperationsExtractCallback * )",2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\ArchiveFolderOpen.cpp,CArchiveFolderManager::LoadFormats(),6,6,4,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\ArchiveFolderOpen.cpp,CArchiveFolderManager::FindFormat(const UString &type),5,5,3,4,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\ArchiveFolderOpen.cpp,"CArchiveFolderManager::OpenFolderFile(IInStream *inStream, const wchar_t *filePath, const wchar_t *arcFormat, IFolderFolder **resultFolder, IProgress *progress)",11,11,9,2,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\ArchiveFolderOpen.cpp,"AddIconExt(const CCodecIcons &lib, UString &dest)",7,7,4,2,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\ArchiveFolderOpen.cpp,CArchiveFolderManager::GetExtensions(BSTR *extensions),8,8,7,2,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\ArchiveFolderOpen.cpp,"CArchiveFolderManager::GetIconPath(const wchar_t *ext, BSTR *iconPath, Int32 *iconIndex)",25,25,17,7,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\ArchiveFolderOut.cpp,CAgentFolder::GetPathParts(UStringVector &pathParts),2,2,2,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\ArchiveFolderOut.cpp,"CAgentFolder::CommonUpdateOperation( AGENT_OP operation, const wchar_t *newItemName, const NUpdateArchive::CActionSet *actionSet, const UINT32 *indices, UINT32 numItems, IFolderArchiveUpdateCallback *updateCallback100)",82,60,44,13,13,0,9,17
F:\papter datasets\Development\stats\7zip\File Manager\ArchiveFolderOut.cpp,"CAgentFolder::CopyFrom( const wchar_t *fromFolderPath, const wchar_t **itemsPaths, UINT32 numItems, IProgress *progress)",20,20,11,3,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\ArchiveFolderOut.cpp,"CAgentFolder::CopyFromFile(UInt32 destIndex, const wchar_t *itemPath, IProgress * progress)",22,22,12,3,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\ArchiveFolderOut.cpp,"CAgentFolder::Delete(const UINT32 *indices, UINT32 numItems, IProgress *progress)",13,13,7,2,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\ArchiveFolderOut.cpp,"CAgentFolder::CreateFolder(const wchar_t *name, IProgress *progress)",13,13,8,4,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\ArchiveFolderOut.cpp,"CAgentFolder::Rename(UINT32 index, const wchar_t *newName, IProgress *progress)",14,14,9,2,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\ArchiveFolderOut.cpp,"CAgentFolder::CreateFile(const wchar_t * , IProgress * )",2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\ArchiveFolderOut.cpp,"CAgentFolder::SetProperty(UINT32 , PROPID , const PROPVARIANT * , IProgress * )",2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\ArchiveName.cpp,"CreateArchiveName2(const FString &srcName, bool fromPrev, bool keepName)",36,35,19,11,0,0,1,2
F:\papter datasets\Development\stats\7zip\File Manager\ArchiveName.cpp,"CreateArchiveName(const UString &srcName, bool fromPrev, bool keepName)",2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\ArchiveOpenCallback.cpp,"COpenCallbackImp::SetTotal(const UInt64 *files, const UInt64 *bytes)",8,8,4,5,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\ArchiveOpenCallback.cpp,"COpenCallbackImp::SetCompleted(const UInt64 *files, const UInt64 *bytes)",8,8,4,5,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\ArchiveOpenCallback.cpp,"COpenCallbackImp::GetProperty(PROPID propID, PROPVARIANT *value)",22,22,14,4,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\ArchiveOpenCallback.cpp,COpenCallbackImp::FindName(const UString &name),5,5,3,4,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\ArchiveOpenCallback.cpp,"COpenCallbackImp::GetStream(const wchar_t *name, IInStream **inStream)",26,26,18,10,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\ArchiveOpenCallback.cpp,COpenCallbackImp::CryptoGetTextPassword(BSTR *password),13,13,7,6,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\BrowseDialog.cpp,"GetParentPath(const UString &path2, UString &dest, UString &focused)",15,15,11,8,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\BrowseDialog.cpp,CBrowseDialog::OnInit(),67,56,39,9,10,0,1,4
F:\papter datasets\Development\stats\7zip\File Manager\BrowseDialog.cpp,"CBrowseDialog::OnSize(WPARAM , int xSize, int ySize)",30,27,24,1,3,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\BrowseDialog.cpp,ConvertSizeToStringShort(UInt64 value),31,31,22,3,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\BrowseDialog.cpp,"CBrowseDialog::CompareItems(LPARAM lParam1, LPARAM lParam2)",20,17,15,6,3,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\BrowseDialog.cpp,"CompareItems2(LPARAM lParam1, LPARAM lParam2, LPARAM lpData)",4,4,3,3,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\BrowseDialog.cpp,GetNormalizedError(),3,3,3,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\BrowseDialog.cpp,"CBrowseDialog::Reload(const UString &pathPrefix, const UString &selectedName)",92,83,62,17,9,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\BrowseDialog.cpp,CBrowseDialog::Reload(),10,10,7,3,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\BrowseDialog.cpp,CBrowseDialog::OpenParentFolder(),4,4,3,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\BrowseDialog.cpp,"CBrowseDialog::OnNotify(UINT , LPNMHDR header)",41,41,24,13,0,1,0,3
F:\papter datasets\Development\stats\7zip\File Manager\BrowseDialog.cpp,"CBrowseDialog::OnKeyDown(LPNMLVKEYDOWN keyDownInfo, LRESULT &result)",18,17,11,6,1,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\BrowseDialog.cpp,"CBrowseDialog::OnButtonClicked(int buttonID, HWND buttonHWND)",8,8,5,3,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\BrowseDialog.cpp,CBrowseDialog::ShowError(LPCWSTR s),1,1,1,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\BrowseDialog.cpp,CBrowseDialog::ShowSelectError(),4,4,2,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\BrowseDialog.cpp,CBrowseDialog::FinishOnOK(),27,27,17,4,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\BrowseDialog.cpp,CBrowseDialog::OnItemEnter(),22,22,13,5,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\BrowseDialog.cpp,CBrowseDialog::OnOK(),9,7,5,1,0,0,2,19
F:\papter datasets\Development\stats\7zip\File Manager\BrowseDialog.cpp,"MyBrowse(HWND owner, LPCWSTR title, LPCWSTR initialFolder, UString &resultPath, bool folderMode)",9,9,8,3,0,0,0,0
F:\papter datasets\Development\stats\7zip\File Manager\BrowseDialog.cpp,"MyBrowseForFolder(HWND owner, LPCWSTR title, LPCWSTR initialFolder, UString &resultPath)",2,2,2,1,0,0,0,0
